GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSA,ANRCA,CBSAA,CSAA,METDIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNI,SDUNIA,PCI,PUMAA,GEO_ID,BTTRA,BTBGA,TL_GEO_ID,NAME_E,AURUE001,NAME_M,AURUM001
G48043230,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Troup Independent School District,43230,,,9700000US4843230,,,4843230,"Troup Independent School District, Texas",69302,"Troup Independent School District, Texas",12533
G48043260,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Troy Independent School District,43260,,,9700000US4843260,,,4843260,"Troy Independent School District, Texas",84079,"Troy Independent School District, Texas",15335
G48043290,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Westwood Independent School District,43290,,,9700000US4843290,,,4843290,"Westwood Independent School District, Texas",52647,"Westwood Independent School District, Texas",11427
G48043320,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Tulia Independent School District,43320,,,9700000US4843320,,,4843320,"Tulia Independent School District, Texas",35357,"Tulia Independent School District, Texas",14971
G48043350,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Tuloso-Midway Independent School District,43350,,,9700000US4843350,,,4843350,"Tuloso-Midway Independent School District, Texas",69700,"Tuloso-Midway Independent School District, Texas",5027
G48043400,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Turkey-Quitaque Independent School District,43400,,,9700000US4843400,,,4843400,"Turkey-Quitaque Independent School District, Texas",55750,"Turkey-Quitaque Independent School District, Texas",12879
G48043470,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Tyler Independent School District,43470,,,9700000US4843470,,,4843470,"Tyler Independent School District, Texas",67521,"Tyler Independent School District, Texas",3482
G48043530,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Union Grove Independent School District,43530,,,9700000US4843530,,,4843530,"Union Grove Independent School District, Texas",72969,"Union Grove Independent School District, Texas",25994
G48043560,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Union Hill Independent School District,43560,,,9700000US4843560,,,4843560,"Union Hill Independent School District, Texas",80139,"Union Hill Independent School District, Texas",14999
G48043650,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,United Independent School District,43650,,,9700000US4843650,,,4843650,"United Independent School District, Texas",74662,"United Independent School District, Texas",3113
G48043680,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Utopia Independent School District,43680,,,9700000US4843680,,,4843680,"Utopia Independent School District, Texas",85382,"Utopia Independent School District, Texas",11187
G48043720,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Uvalde Consolidated Independent School District,43720,,,9700000US4843720,,,4843720,"Uvalde Consolidated Independent School District, Texas",52995,"Uvalde Consolidated Independent School District, Texas",6582
G48043740,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Valentine Independent School District,43740,,,9700000US4843740,,,4843740,"Valentine Independent School District, Texas",34091,"Valentine Independent School District, Texas",3998
G48043760,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Valley Mills Independent School District,43760,,,9700000US4843760,,,4843760,"Valley Mills Independent School District, Texas",71507,"Valley Mills Independent School District, Texas",15290
G48043800,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Valley View Independent School District (Hidalgo County),43800,,,9700000US4843800,,,4843800,"Valley View Independent School District (Hidalgo County), Texas",60951,"Valley View Independent School District (Hidalgo County), Texas",6120
G48043860,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Valley View Independent School District (Cooke County),43860,,,9700000US4843860,,,4843860,"Valley View Independent School District (Cooke County), Texas",85317,"Valley View Independent School District (Cooke County), Texas",11864
G48043890,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Van Alstyne Independent School District,43890,,,9700000US4843890,,,4843890,"Van Alstyne Independent School District, Texas",112799,"Van Alstyne Independent School District, Texas",14947
G48043920,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Van Independent School District,43920,,,9700000US4843920,,,4843920,"Van Independent School District, Texas",68605,"Van Independent School District, Texas",7115
G48043950,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Van Vleck Independent School District,43950,,,9700000US4843950,,,4843950,"Van Vleck Independent School District, Texas",61742,"Van Vleck Independent School District, Texas",14843
G48043980,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Vega Independent School District,43980,,,9700000US4843980,,,4843980,"Vega Independent School District, Texas",80000,"Vega Independent School District, Texas",7309
G48044010,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Venus Independent School District,44010,,,9700000US4844010,,,4844010,"Venus Independent School District, Texas",89917,"Venus Independent School District, Texas",15335
G48044040,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Veribest Independent School District,44040,,,9700000US4844040,,,4844040,"Veribest Independent School District, Texas",83542,"Veribest Independent School District, Texas",29256
G48044110,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Vernon Independent School District,44110,,,9700000US4844110,,,4844110,"Vernon Independent School District, Texas",53486,"Vernon Independent School District, Texas",7734
G48044150,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Victoria Independent School District,44150,,,9700000US4844150,,,4844150,"Victoria Independent School District, Texas",71147,"Victoria Independent School District, Texas",2718
G48044160,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Vidor Independent School District,44160,,,9700000US4844160,,,4844160,"Vidor Independent School District, Texas",71507,"Vidor Independent School District, Texas",6045
G48044280,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Waco Independent School District,44280,,,9700000US4844280,,,4844280,"Waco Independent School District, Texas",45436,"Waco Independent School District, Texas",2632
G48044310,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Waelder Independent School District,44310,,,9700000US4844310,,,4844310,"Waelder Independent School District, Texas",61274,"Waelder Independent School District, Texas",6499
G48044370,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Walcott Independent School District,44370,,,9700000US4844370,,,4844370,"Walcott Independent School District, Texas",-666666666,"Walcott Independent School District, Texas",-222222222
G48044410,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Wall Independent School District,44410,,,9700000US4844410,,,4844410,"Wall Independent School District, Texas",103732,"Wall Independent School District, Texas",10095
G48044430,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Waller Independent School District,44430,,,9700000US4844430,,,4844430,"Waller Independent School District, Texas",96013,"Waller Independent School District, Texas",12591
G48044470,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Brazos Independent School District,44470,,,9700000US4844470,,,4844470,"Brazos Independent School District, Texas",44768,"Brazos Independent School District, Texas",18086
G48044490,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Walnut Bend Independent School District,44490,,,9700000US4844490,,,4844490,"Walnut Bend Independent School District, Texas",69583,"Walnut Bend Independent School District, Texas",51421
G48044520,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Walnut Springs Independent School District,44520,,,9700000US4844520,,,4844520,"Walnut Springs Independent School District, Texas",44145,"Walnut Springs Independent School District, Texas",13803
G48044580,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Warren Independent School District,44580,,,9700000US4844580,,,4844580,"Warren Independent School District, Texas",57083,"Warren Independent School District, Texas",14263
G48044670,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Waskom Independent School District,44670,,,9700000US4844670,,,4844670,"Waskom Independent School District, Texas",63054,"Waskom Independent School District, Texas",8164
G48044710,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Water Valley Independent School District,44710,,,9700000US4844710,,,4844710,"Water Valley Independent School District, Texas",60985,"Water Valley Independent School District, Texas",12267
G48044730,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Waxahachie Independent School District,44730,,,9700000US4844730,,,4844730,"Waxahachie Independent School District, Texas",89058,"Waxahachie Independent School District, Texas",6296
G48044800,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Weatherford Independent School District,44800,,,9700000US4844800,,,4844800,"Weatherford Independent School District, Texas",82141,"Weatherford Independent School District, Texas",9304
G48044810,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Webb Consolidated Independent School District,44810,,,9700000US4844810,,,4844810,"Webb Consolidated Independent School District, Texas",55357,"Webb Consolidated Independent School District, Texas",39229
G48044820,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Weimar Independent School District,44820,,,9700000US4844820,,,4844820,"Weimar Independent School District, Texas",67341,"Weimar Independent School District, Texas",15057
G48044890,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Wellington Independent School District,44890,,,9700000US4844890,,,4844890,"Wellington Independent School District, Texas",60595,"Wellington Independent School District, Texas",7344
G48044910,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Wellman-Union Consolidated Independent School District,44910,,,9700000US4844910,,,4844910,"Wellman-Union Consolidated Independent School District, Texas",80536,"Wellman-Union Consolidated Independent School District, Texas",29381
G48044940,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Wells Independent School District,44940,,,9700000US4844940,,,4844940,"Wells Independent School District, Texas",61250,"Wells Independent School District, Texas",34566
G48044960,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Weslaco Independent School District,44960,,,9700000US4844960,,,4844960,"Weslaco Independent School District, Texas",57881,"Weslaco Independent School District, Texas",3444
G48045000,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,West Hardin County Consolidated Independent School District,45000,,,9700000US4845000,,,4845000,"West Hardin County Consolidated Independent School District, Texas",44167,"West Hardin County Consolidated Independent School District, Texas",37963
G48045040,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,West Independent School District,45040,,,9700000US4845040,,,4845040,"West Independent School District, Texas",86437,"West Independent School District, Texas",11967
G48045090,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,West Orange-Cove Consolidated Independent School District,45090,,,9700000US4845090,,,4845090,"West Orange-Cove Consolidated Independent School District, Texas",51471,"West Orange-Cove Consolidated Independent School District, Texas",10822
G48045120,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,West Oso Independent School District,45120,,,9700000US4845120,,,4845120,"West Oso Independent School District, Texas",36735,"West Oso Independent School District, Texas",12339
G48045150,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,West Rusk County Consolidated Independent School District,45150,,,9700000US4845150,,,4845150,"West Rusk County Consolidated Independent School District, Texas",55094,"West Rusk County Consolidated Independent School District, Texas",8309
G48045180,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,West Sabine Independent School District,45180,,,9700000US4845180,,,4845180,"West Sabine Independent School District, Texas",68922,"West Sabine Independent School District, Texas",16363
G48045210,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Westbrook Independent School District,45210,,,9700000US4845210,,,4845210,"Westbrook Independent School District, Texas",53750,"Westbrook Independent School District, Texas",6196
G48045240,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Westhoff Independent School District,45240,,,9700000US4845240,,,4845240,"Westhoff Independent School District, Texas",87813,"Westhoff Independent School District, Texas",11788
G48045330,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Westphalia Independent School District,45330,,,9700000US4845330,,,4845330,"Westphalia Independent School District, Texas",93750,"Westphalia Independent School District, Texas",23332
G48045380,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Wharton Independent School District,45380,,,9700000US4845380,,,4845380,"Wharton Independent School District, Texas",58232,"Wharton Independent School District, Texas",6326
G48045420,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Wheeler Independent School District,45420,,,9700000US4845420,,,4845420,"Wheeler Independent School District, Texas",70091,"Wheeler Independent School District, Texas",9033
G48045450,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,White Deer Independent School District,45450,,,9700000US4845450,,,4845450,"White Deer Independent School District, Texas",83667,"White Deer Independent School District, Texas",10705
G48045480,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,White Oak Independent School District,45480,,,9700000US4845480,,,4845480,"White Oak Independent School District, Texas",100146,"White Oak Independent School District, Texas",21840
G48045540,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,White Settlement Independent School District,45540,,,9700000US4845540,,,4845540,"White Settlement Independent School District, Texas",75263,"White Settlement Independent School District, Texas",4798
G48045570,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Whiteface Consolidated Independent School District,45570,,,9700000US4845570,,,4845570,"Whiteface Consolidated Independent School District, Texas",69417,"Whiteface Consolidated Independent School District, Texas",14330
G48045600,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Whitehouse Independent School District,45600,,,9700000US4845600,,,4845600,"Whitehouse Independent School District, Texas",89480,"Whitehouse Independent School District, Texas",6864
G48045630,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Whitesboro Independent School District,45630,,,9700000US4845630,,,4845630,"Whitesboro Independent School District, Texas",81496,"Whitesboro Independent School District, Texas",9392
G48045670,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Whitewright Independent School District,45670,,,9700000US4845670,,,4845670,"Whitewright Independent School District, Texas",68385,"Whitewright Independent School District, Texas",14151
G48045690,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Whitharral Independent School District,45690,,,9700000US4845690,,,4845690,"Whitharral Independent School District, Texas",85250,"Whitharral Independent School District, Texas",14515
G48045720,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Whitney Independent School District,45720,,,9700000US4845720,,,4845720,"Whitney Independent School District, Texas",54045,"Whitney Independent School District, Texas",5196
G48045780,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Wichita Falls Independent School District,45780,,,9700000US4845780,,,4845780,"Wichita Falls Independent School District, Texas",58684,"Wichita Falls Independent School District, Texas",2996
G48045840,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Wildorado Independent School District,45840,,,9700000US4845840,,,4845840,"Wildorado Independent School District, Texas",115208,"Wildorado Independent School District, Texas",56455
G48045900,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Willis Independent School District,45900,,,9700000US4845900,,,4845900,"Willis Independent School District, Texas",85618,"Willis Independent School District, Texas",6260
G48045950,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Wills Point Independent School District,45950,,,9700000US4845950,,,4845950,"Wills Point Independent School District, Texas",76975,"Wills Point Independent School District, Texas",7051
G48045990,2020-2024,TX,,,Texas,48,,,,,,,,,,,,,,,,,,,,,,,,Wilson Independent School District,45990,,,9700000US4845990,,,4845990,"Wilson Independent School District, Texas",55000,"Wilson Independent School District, Texas",17724
